Beat 1, Beat 2, Correlation
1215, 1422, -0.03265638164603035
1423, 1915, 0.0326156867879815
0832, 2532, -0.03260325350688533
0724, 1234, 0.0325669108681273
1522, 1821, 0.03255370934187411
1221, 1813, -0.032496520963890455
0915, 2222, -0.03248892125804054
2012, 1822, -0.03248543446118667
1813, 0225, 0.03247125766801989
1733, 2534, -0.032470538655545826
0632, 1234, -0.03240891027722982
2431, 2534, 0.03239598907991169
1732, 1022, 0.03237804073444241
1732, 0933, -0.032327208938892044
1523, 2024, -0.03232211750953827
1121, 1711, -0.032296155026794914
1114, 0833, 0.03228930106968299
0121, 1031, -0.03228911785217344
1012, 2033, -0.03224599794564519
0211, 0925, -0.03219983318597496
0835, 2234, 0.0321984981471845
2533, 2432, 0.03219628827322514
1713, 1612, 0.03218674449342316
1613, 1513, -0.03216174749968892
2431, 0511, -0.03212008879170925
1814, 1612, -0.032077161210402126
1215, 0112, 0.03201474591280994
0614, 1223, -0.03199678721987274
0513, 1824, -0.031989765692769616
0911, 2413, 0.0319593863278925
0913, 1933, -0.031900717427075204
2023, 0112, 0.0318537017591653
0233, 1921, -0.03184977630619442
2012, 0624, -0.03183047721412383
1024, 0933, 0.031806655445763714
2411, 0622, -0.031802954054147604
1934, 1822, -0.03180054575925245
1733, 1654, 0.031795431092829715
1221, 0821, -0.031772101852407655
2012, 0824, 0.031702462125230986
2521, 2432, -0.031676537114146815
2512, 0726, -0.0316674625494214
1832, 1711, 0.03165672635354044
2422, 0622, 0.03165161281503865
0921, 2533, -0.03158869538152675
0931, 0825, -0.03158858007304563
0531, 0821, -0.03158248092417012
0832, 2513, 0.03157124036755997
0822, 1611, 0.031567655413422366
1923, 1115, 0.031465158236370694
0712, 0221, -0.03144717755317947
0422, 0312, -0.03141145176316429
1423, 1822, 0.031405797853741674
1215, 0421, -0.03140246277313693
1712, 1824, -0.03136248157893208
1813, 0323, -0.03135536380261946
2511, 1422, 0.03132285676438051
1032, 2022, -0.031315118464865496
2211, 0732, 0.03127862258315087
0524, 1822, 0.031252014900394635
1832, 1413, -0.031228057992369943
1934, 2223, -0.031218705445727697
1632, 1915, -0.031187278539686007
1813, 1823, -0.03118312414951443
0723, 0322, -0.031173009444781467
0913, 2424, 0.031169995219996825
0131, 1913, -0.031165778961308992
0732, 0933, -0.03114181808696494
2514, 0823, -0.031138130052925088
0424, 2032, 0.031135262241876724
0112, 2033, -0.031133891014759354
1812, 0214, 0.03109969095386076
1431, 0111, -0.031091219301660408
0412, 1213, 0.031047248107978532
0911, 2531, 0.031019889912188646
0915, 2525, 0.031018957113272103
0923, 0235, 0.03101886253247516
1522, 0121, -0.030990248491670928
1822, 0112, 0.03097816239698024
1812, 1712, -0.03094824648624088
1123, 1523, 0.03092653185961044
0211, 2031, 0.03092169211740327
1113, 0726, 0.030889588019640292
0321, 2531, -0.030862607748054313
0632, 0932, -0.030719202273102045
1111, 0114, -0.030719053164175312
2022, 1022, -0.030706623739858253
0934, 0512, 0.030658031709713755
0922, 0422, 0.030654446129776556
1231, 2511, 0.03062135416825502
1231, 1824, 0.030621257564450183
0835, 1831, -0.030612459477402706
1523, 0622, -0.030604981027644442
1221, 2033, 0.0305791686765543
0911, 2032, 0.03052673172902055
1924, 0121, -0.030497522071908482
2011, 2522, -0.03046748126345422
2013, 0332, -0.030439404456184458
0433, 1011, 0.03040473401518942
1831, 1533, -0.030373503905190103
1911, 1713, 0.030343476441247224
2022, 1655, -0.03034106141860409
0922, 1115, -0.03033194901190215
2223, 1234, -0.030326557408151825
1832, 1533, 0.030316674898509727
1533, 0822, 0.030310731619641606
2211, 1222, -0.03024085719701115
0834, 2411, -0.030219881592852996
0922, 1422, 0.03017931197800348
1135, 2423, -0.03016526501968518
2022, 0832, -0.030002772295340895
1834, 1652, 0.029992640356284454
1921, 1513, 0.029981582094861715
0834, 1634, -0.029973715539389736
2535, 0122, -0.029941680259794615
2422, 2525, 0.029938683004286207
1231, 1115, -0.029910307072740394
0111, 0714, -0.029894046929758063
1732, 0513, -0.029838086082491867
1111, 0123, -0.029801232954271808
0632, 1834, -0.029754363573473993
2524, 1222, -0.029749480366381403
2013, 1823, 0.029700078005029718
1113, 0512, -0.029655423123171015
0121, 2424, -0.029649027604869083
0321, 1833, -0.0296293248751008
0813, 1634, -0.02959971479981287
1653, 2511, -0.02958743641061632
0922, 2531, -0.029524221930972816
0432, 1511, -0.029507254532573447
1212, 1023, -0.029491383484972825
0915, 0121, -0.029478827891565012
1812, 0113, 0.029478107489573135
1134, 0724, 0.029464208260001516
1632, 1023, 0.02945454956317681
0824, 1913, -0.02943189782349447
1112, 0715, 0.029409433687045586
0912, 1413, 0.02939499771932285
1831, 0113, -0.02935117699394036
1013, 2531, 0.029321439831515007
0715, 1234, -0.029317016302126738
0622, 1833, -0.029291377111368568
1732, 0726, -0.029255735567363914
0211, 0822, -0.02924365250444912
0513, 1115, -0.02923521927453424
2031, 2413, 0.029227023950126486
0225, 2521, 0.029177665572354607
0432, 0733, -0.02917219016502465
2012, 0832, -0.029110032068334877
0233, 0634, -0.029076194966745086
0132, 2023, 0.029063969386982857
1923, 0322, 0.0290255358715639
2424, 1513, -0.029006039639688848
2423, 1422, 0.029001725527117356
1113, 1652, -0.029000687563773008
0922, 0714, -0.028999807924724546
1911, 0824, -0.028947711450572802
2512, 0112, 0.02891054081296333
0211, 0623, -0.028854228478861006
1531, 0913, 0.028850240796777674
0913, 1814, -0.028831166948038577
1122, 0532, -0.028822584479685796
1831, 1814, 0.028808918604649673
1932, 1824, 0.02880436198586993
0634, 1711, -0.02879576489021047
2422, 2533, -0.02879433540370462
0932, 2432, -0.02874656578064202
1632, 1422, 0.02874231252712763
1921, 1224, 0.028718190592598055
1122, 1222, 0.028707711728910876
1622, 2234, -0.028696218182812806
0722, 1822, -0.0286931315175524
2431, 0822, -0.02867732769934577
0934, 0912, -0.028639791049902767
0922, 0114, -0.028637089091677594
1622, 0224, -0.02859159821827927
0714, 1654, 0.02858656844146399
2023, 1223, -0.028520868312946535
1213, 0311, 0.02851091558016568
1135, 2234, -0.02849077872819941
1134, 0823, 0.0284858907741165
0523, 0432, 0.028443137493678886
0614, 1213, 0.028432645496120155
1134, 2223, -0.028429936545067976
0723, 2234, -0.028389008861759327
2514, 0611, -0.028316429834324003
0712, 0215, -0.028307993814681555
2011, 1131, -0.028305755110110048
2533, 1914, -0.02829166252806938
0925, 1711, -0.028289380700620457
0414, 2514, -0.028287893170155516
0422, 0624, 0.028266513648331833
1221, 2521, -0.028254885349601605
2524, 1432, -0.02822903499342976
1222, 1913, -0.028228297029632338
1631, 2234, 0.028215933168773414
0632, 0811, -0.028186907890829935
0912, 0131, -0.02818330548795842
1232, 1822, -0.028142425418976175
0634, 1234, -0.02812034331737493
1215, 2022, 0.028106135744448764
2531, 1133, 0.028060869818296443
0623, 0411, -0.02803399790276992
1621, 1233, -0.028020095439981914
0421, 2522, -0.027975283150824093
0811, 0511, 0.027953307388513517
0933, 0224, -0.027945273897829293
1011, 0833, -0.027935122434725578
1832, 0131, -0.027933239911040377
1633, 0424, -0.027925323659563243
0233, 1121, -0.02792146435161026
1651, 0311, -0.027918490856285262
0911, 2532, -0.02787826890807421
0833, 1012, -0.027861465906232192
2531, 1413, 0.027847616753419423
1032, 1212, -0.027845632417319462
2022, 0731, -0.027830400832093417
1814, 0421, 0.027763269210281744
1512, 2532, -0.027758573555699894
1613, 1124, -0.027753562769839354
0132, 2512, -0.027736391935189925
0731, 1421, 0.0277168031787397
0833, 2233, -0.027683734345046965
0412, 1223, -0.027664431964508667
1113, 0524, 0.02763472291310678
1814, 1532, -0.02761571416417423
2431, 1511, 0.027585711218314306
0511, 1234, 0.02758065875591636
1832, 1135, 0.027564407488076693
0422, 0634, -0.027539830732067738
2413, 1654, -0.027499009589653036
1632, 1513, 0.027461449293395584
2535, 1523, -0.027428667326632426
0831, 0122, -0.02740669012682879
0133, 1513, -0.027354745119122875
1632, 0213, -0.027320595603921163
0313, 1211, -0.02730890882356666
1021, 2513, -0.027291900207790997
0215, 1632, -0.027261188465323632
1011, 1722, -0.027225543357190723
0712, 0323, -0.02722302392612077
0712, 0513, -0.02721666492175164
0422, 2223, -0.027199544614807076
1215, 1913, 0.0271745804209029
1653, 1423, -0.027158423682220996
1622, 1921, 0.027144173572038216
2411, 1925, 0.027140910843883245
0423, 1631, -0.02713158237348532
0831, 1812, 0.02712795166475538
1212, 0412, 0.027118046393431308
1513, 1935, -0.027112174088783015
1713, 2525, -0.02706653634079889
0713, 1823, -0.02706081015379549
1131, 0421, -0.027047247706978972
2411, 1724, 0.027046930593049637
1831, 1621, 0.027025701463737752
1022, 1831, 0.02698733406133379
1532, 1822, 0.02698251815712549
2221, 0912, -0.02696689872614529
1431, 0512, 0.02695249663174175
2535, 0413, -0.02693464043967619
1653, 0622, 0.02693149888308168
2422, 0131, -0.026870539786314224
1922, 1921, 0.026869012560983802
0923, 0934, -0.026867936996990104
2433, 1823, 0.026861932006828144
1924, 0912, -0.026859056636162896
0111, 0411, 0.026847466829240683
0225, 2032, -0.026800546856136233
1114, 1813, 0.026787544205003105
0831, 1115, -0.026781155867106356
0712, 1233, -0.026718222074775866
2535, 1522, -0.02671172239656227
1932, 0322, 0.02669811358894969
2013, 0524, 0.026691551384714154
1114, 1021, -0.02663405674618312
0911, 0311, -0.026590395457081584
1523, 1421, 0.026571234034466446
2012, 0114, 0.026557355125665087
0214, 0825, -0.026543879955484788
0724, 0322, -0.026514894383880272
0835, 2423, 0.026478590253539356
1215, 1125, -0.02647472885062986
1421, 0114, -0.02641044995854111
1033, 0114, -0.026408523713904432
0923, 0824, 0.02632802138870973
1412, 1533, -0.026325331961731226
2522, 0324, -0.026267891563644296
1412, 1821, 0.026179923153379733
0921, 1224, -0.02616558395191976
1653, 1413, -0.026088299379316456
1032, 1632, 0.026060805239009197
1814, 1711, -0.02604900194787378
2222, 1711, 0.026016840932004313
1231, 1921, -0.026003787305502433
2211, 1413, -0.025936187503912838
1213, 1655, -0.025870395165268942
0811, 1424, -0.02585544691893849
0111, 0324, 0.02585258665075991
1411, 1823, -0.02584746290336379
1931, 1413, -0.02584182340494478
1222, 0235, -0.02582526178593652
1411, 1221, 0.025802926781782927
0122, 0113, -0.02574423641559804
1722, 0533, -0.0257238532837004
0833, 1414, -0.025707955893719773
0313, 1032, -0.025705989437032534
0332, 1421, 0.02570151215608461
0223, 1533, -0.02569658277528274
1032, 1232, -0.025676606509797847
1135, 1412, -0.02564762334313024
0422, 0223, -0.02562923908916702
1433, 0123, -0.0256111512284864
0413, 1731, -0.02559436367767177
0621, 2031, -0.02558414756112117
0333, 1213, -0.025576659286218786
2533, 1234, -0.025575724810336264
0333, 1654, -0.02556845119574828
0633, 0121, -0.025558467330567974
2211, 0222, 0.02554750256763009
1731, 1934, 0.02554422143812566
0214, 1124, -0.02553744950473109
1434, 0724, -0.02546943142303818
0726, 1655, -0.02545837048833238
2524, 0622, 0.025447729275492614
1011, 1513, -0.02542980476759826
2431, 0431, -0.025417902333408432
1022, 1421, 0.02541563897464644
2521, 0323, -0.025415380145069336
0424, 1822, 0.025402818504525238
0412, 0912, -0.02540232402264971
0832, 2431, -0.025380321319543396
1532, 0522, 0.025372019367603395
0914, 0921, -0.025335568297665815
0614, 0822, -0.02533264333227875
1131, 1014, 0.02532041141126645
1813, 1414, 0.02530481185923557
1023, 1532, -0.025289994133606455
1924, 0832, -0.02528098269728774
1134, 1921, -0.025275922877025167
0815, 2222, -0.02524664522397093
2411, 2431, 0.025211438577694402
2424, 1532, -0.025205145056709698
0915, 2535, 0.025153469196309904
1522, 2431, 0.02511560320594786
1422, 2234, 0.025093601876622525
0911, 0713, 0.02503234029563606
1513, 2523, 0.02503225497471944
0531, 0113, -0.02498544750534024
0621, 1713, -0.024967581287711916
1014, 0424, -0.02489172080464031
1632, 0522, -0.024881395529197384
2431, 0121, 0.024867330830280972
1111, 1422, 0.024858632908815802
1434, 0132, -0.02483517296172188
0233, 0112, -0.02482587324570708
2515, 0114, -0.024812127980078497
2024, 2513, 0.024805082919074375
1112, 0733, 0.0247890870744182
1523, 0935, 0.024788298962975484
1631, 1913, 0.02477578729454679
0111, 0123, 0.02473716551608
0735, 0123, -0.024736803327397066
0833, 1513, -0.02466868428759935
2213, 1621, -0.024632064991203514
0633, 2222, -0.024596377064247946
1924, 0331, -0.024555288829855193
1114, 1411, -0.02452321669567805
0911, 0811, -0.024510789938254732
1412, 1634, -0.02450880187463963
0321, 1613, 0.024502456929126303
1432, 1912, -0.024501034133424908
0412, 1511, -0.024499066726996206
1013, 0913, 0.024498625045560878
1215, 1731, -0.024465846984772385
1235, 1513, -0.024420843071368336
0932, 0726, -0.024401908446492485
2213, 1513, -0.024381606883400814
1512, 2431, -0.024359424503463494
0922, 0731, 0.024351921312495625
0613, 1225, -0.024342123684843883
1124, 0123, -0.0243299089053775
1113, 2531, 0.02431927787213528
1221, 0622, -0.024314459350923284
0233, 0613, -0.024296932918739186
1931, 1224, -0.024279280557385752
2212, 1712, -0.02424969080076782
0222, 0123, -0.024216638684253236
0614, 0912, -0.024212603448631246
1021, 1234, 0.02420280483815372
1531, 1122, 0.024201442158535508
0835, 1115, 0.02420034086687768
0215, 0124, -0.02419963159422413
0825, 0912, 0.024180796777947808
2413, 1133, -0.02415619716717993
1011, 1624, 0.02413293951161745
0623, 1014, -0.024123968416644274
1624, 0424, -0.024093705469100873
1522, 2532, -0.02406634817946957
0433, 0235, -0.024027743358658003
1215, 2011, -0.024008974422149904
1034, 2521, -0.02399872718716225
1111, 1914, 0.023918259640937398
1134, 1652, 0.02387039480962952
1933, 1621, -0.02386900848210745
1432, 1613, -0.023837220583792187
2022, 0812, -0.023827042112610258
0931, 1925, 0.023810908343591758
1024, 2531, 0.023764341172763544
0313, 0424, -0.023703003089379934
1924, 1651, -0.02366728050669251
1513, 0112, 0.023625811229450264
1115, 0821, -0.023617231066556263
1212, 1225, 0.023593835159061986
1423, 0912, -0.023592004597759165
1414, 0825, -0.02357469008970099
0735, 0112, -0.02353018906089706
1111, 1631, 0.023522852747506255
1613, 1724, 0.023506609062037696
0734, 1711, -0.02348031733373885
1622, 0321, -0.02343637285410745
0212, 1423, -0.02341756259662538
1211, 1232, -0.023404056396059747
0931, 0222, -0.023399033674588992
0623, 0614, -0.023335195583435074
0712, 2513, -0.023324482885407546
1115, 1634, -0.023296384110909403
0211, 0522, -0.02327066857260696
2011, 0114, -0.023262884016463804
1114, 1221, 0.023260562976037305
0422, 0511, 0.02325301564845523
0433, 1031, -0.02324189190502165
1722, 1632, 0.023241016489573534
2423, 1634, -0.023228862348665245
1024, 0112, -0.023218207085239213
2013, 2522, -0.023134355019452303
1925, 2534, -0.023069573239699808
0233, 1511, -0.02303901845828378
1513, 1233, 0.023032751810765584
2514, 2212, 0.023032174306719066
2525, 1824, -0.023009504925066492
2022, 1732, -0.022997294491591744
1624, 2233, 0.022992118632941157
1112, 0732, -0.022942395987105284
0732, 0123, -0.02291898941556459
0722, 0934, 0.02290602243908136
0932, 0611, 0.02289904769122714
1723, 0821, 0.022889837390472876
0915, 1731, 0.022861579076715613
1532, 1621, 0.02285931665486505
1832, 0821, 0.02285592569455803
1114, 0825, -0.02285443813618696
0513, 1412, -0.022834574237803437
0215, 1921, 0.02282711710188197
1512, 0322, 0.022804224271471656
1814, 0324, 0.022795262385615463
0321, 0235, -0.022782101161657367
1632, 0513, -0.022769072467428878
0332, 2423, 0.022768746138811614
1215, 1431, 0.02275719759431297
1215, 0225, 0.022746866016367058
1434, 0832, 0.022686113349352215
0832, 0322, 0.0226692028907378
1122, 1813, -0.022651046288066384
2523, 2033, -0.02264422434603899
0725, 1711, -0.022622095319778338
1222, 0225, -0.02258461463376643
1651, 1834, -0.022580947465599764
2012, 0431, -0.022577474794036753
1732, 0114, -0.022571373809788152
0834, 2513, -0.022560492227357547
0422, 1214, 0.02254789939607192
1013, 1624, 0.022518232586666832
2433, 0631, -0.02251746796759905
0723, 1421, -0.02248113247199133
0132, 2431, -0.0224370246825784
2424, 0713, -0.02241447158495754
0214, 2221, -0.022404375357176386
0614, 1224, -0.02239714993038156
1014, 1024, -0.022348098523777254
1215, 1022, -0.022340948678719504
1634, 2234, -0.022327674457281312
0433, 0413, -0.022319540541516834
1414, 0322, 0.022238216518422137
1112, 0431, -0.022235774840418755
0321, 1612, -0.0222320737105994
0124, 1621, 0.02222559651880264
0933, 0532, 0.022220443566088745
0225, 0622, -0.022188576637635068
1613, 1024, -0.022164295562773016
1234, 1214, 0.022049075351862325
2022, 1222, 0.02201968737569311
1423, 0334, -0.02201001600095072
1633, 2233, 0.022003756066125743
0633, 1822, 0.021980764834012078
1922, 1232, -0.02197163794180468
1423, 0624, -0.021957346497879643
1834, 0925, -0.02194888753010789
0311, 1511, 0.021937482868920468
0222, 0933, -0.021914813878362038
1652, 1023, 0.021909720842702266
0824, 0311, -0.021908695637880376
2422, 1432, -0.02189101301213178
0722, 2535, -0.021868397448083943
1713, 1913, 0.021857419544765957
0813, 0835, 0.021841501877925894
1423, 1132, -0.021830047224443528
2532, 0822, -0.021818185829252726
2532, 1223, 0.021811811259186728
1653, 2533, -0.021810863889694488
1135, 1421, -0.021761963419881274
2012, 1621, 0.02175230555983886
0834, 1034, -0.021739219487655212
0834, 0221, -0.021731515838334547
0834, 0233, 0.02172535188142394
0914, 0123, 0.0217233105490925
2013, 0835, -0.021709793953036283
1423, 1422, 0.02168205510649411
1022, 1111, 0.021656713224185532
1431, 0934, -0.021641456859975833
2413, 2424, -0.02164128359822656
1032, 1921, -0.02163429121284757
1033, 0511, -0.021592754358870748
1924, 1511, 0.02158522538606244
1921, 1611, 0.021575906641210247
1821, 2233, -0.021570867169589475
0233, 1221, 0.02156458129839787
2411, 2532, -0.021531012028491715
0831, 1832, 0.02152419166276007
1811, 0131, -0.021512562546027496
0712, 0332, 0.02148669220559172
0312, 0432, -0.021485533949772154
1114, 0122, 0.021462645026770852
0712, 1125, 0.021461436736442185
0322, 2513, 0.02140163898073417
2012, 1213, 0.02140136437065386
2013, 1031, -0.021385518896367924
1633, 1011, 0.021371879778584995
1434, 0734, -0.021357244138504903
0726, 0321, 0.021320717667429812
0922, 1612, 0.02131107231623623
1112, 0523, -0.021308922575369482
2221, 1914, -0.02128853334526327
0215, 1821, -0.02127751362178803
1731, 1833, 0.021263114147970396
1133, 2033, -0.02119659813020644
0923, 2522, 0.021191677963017394
0235, 0713, 0.02115949789230404
0924, 1634, 0.021118832794137496
1432, 1653, -0.021073953048901473
0121, 0311, -0.021065874681284763
2532, 1511, 0.02102394647323357
1612, 1654, 0.021018470075275415
1621, 2523, -0.020990616330072775
1832, 1021, -0.020908676811300837
1732, 0234, 0.020877516324857272
0922, 1125, -0.02086334974731293
1113, 1912, 0.020845825682822637
1131, 1914, 0.020806463816802734
2411, 1522, 0.020792491432970094
1722, 2523, 0.020789245068586686
1032, 2012, -0.020773767006139646
1813, 0123, 0.020705420153211564
0314, 1831, -0.0206356212627989
2022, 1223, -0.020575032319898913
0815, 1611, -0.020573861812015166
1421, 2432, -0.020562754324980337
1424, 2222, 0.020507658381518464
0214, 1723, -0.02047310114764081
2522, 2432, 0.020423133519117946
0531, 2033, 0.02041472129837343
1722, 0133, -0.020373131099290044
1833, 1724, -0.02034379611128163
2013, 0122, -0.02031255582002692
1114, 1133, -0.02028110317210122
1434, 1711, -0.020267676849782233
1811, 1223, -0.020263889934934762
2525, 2523, 0.02025078074716066
1832, 2211, -0.02022589382248126
0234, 0822, -0.020219821146547863
0225, 1724, 0.02020359370914502
0711, 0114, -0.02018687834898077
0831, 0434, -0.0201842066472021
0233, 0724, 0.02016368704420408
2012, 1651, -0.020157274838088216
1923, 0822, -0.020141481505566862
0314, 1632, -0.020128276138673514
0322, 1422, -0.020104399264954827
2431, 0734, -0.02010234449483994
1923, 1824, -0.02005936123179371
2535, 1611, 0.02004484418534338
1924, 0925, 0.020019292038257534
1631, 1021, -0.019984815779659267
1431, 0124, -0.019948640694421704
0331, 1834, -0.019893079012789285
1215, 0923, -0.019868641632709034
2012, 0822, 0.019865906861419758
1821, 0512, -0.019830852713946273
2535, 2523, 0.01982999980109301
1212, 1733, 0.019816385829849587
0914, 1912, 0.019808145140932657
1622, 0532, 0.019802545025447964
0313, 0235, 0.019801670535719337
0214, 0833, 0.01978168618033672
1822, 1935, 0.01978119508030777
0122, 1623, 0.019777116032763695
2512, 2432, -0.019771702534562712
1113, 1653, -0.01970201877677558
0924, 2033, -0.01969798766092152
2013, 1652, 0.019693953197725947
2031, 1424, 0.01961428252435635
1723, 2514, 0.019595901468649323
2422, 1655, -0.019593221445100815
1013, 1822, 0.01958941226347817
1235, 1722, -0.019583129730612932
1215, 1531, 0.019525870103836575
1733, 0822, -0.019520503437833875
2422, 1652, 0.019481642923453165
1412, 1922, -0.01945461659615518
2012, 1132, -0.01945193500789415
1412, 1712, -0.019443410280097172
1013, 1122, 0.01942135848077034
0913, 0512, 0.019414539054409694
1924, 1512, -0.019404909769808434
0811, 0824, -0.019360141889842853
2012, 0925, 0.019312178237485208
1832, 0922, -0.019290318167708313
1223, 0322, 0.019265051643482807
1613, 1433, -0.019229704873080285
2524, 1912, -0.01916379671502186
0212, 1723, -0.01915746366118802
0322, 2534, -0.019133543722566274
1921, 2432, 0.019115135601003724
1112, 0832, 0.019099564064364534
1821, 1233, -0.019076782071025082
0624, 0432, -0.019066727851789943
2211, 0612, -0.019057535821162316
1111, 1125, 0.019054202843423046
1124, 0112, -0.019032994055279605
0931, 1655, 0.01902825283729098
0523, 1711, 0.019026909615700964
1114, 1613, -0.01902113203653835
0331, 0311, -0.018985174315191058
1651, 2431, 0.01898119500813772
0934, 0123, 0.018917504681136607
1013, 1633, 0.018851942673992938
1653, 1632, 0.018845090485952933
0912, 0532, -0.018841984204438642
1434, 0624, -0.018820453921401997
0815, 2514, 0.018814361738739363
1215, 1014, -0.018800758844324687
0921, 1921, 0.01878604174034342
0314, 1115, 0.018772798878847412
0313, 1922, -0.01875587169581401
2433, 1133, 0.018727754085447725
2012, 0613, 0.018717167117994458
1434, 0522, -0.018688431907318587
0714, 0131, -0.018674396485161154
1512, 1112, -0.018660310059927594
1134, 0431, 0.018660014852786653
2211, 1131, -0.018640821486692404
0222, 2432, -0.018607476492870912
1215, 1211, -0.0185838507992918
0432, 0823, 0.01856948025814429
0121, 0322, -0.018548872026264186
1732, 1125, 0.01853815595812811
1212, 1811, -0.018467110097566776
1111, 0821, -0.018461346019811305
1114, 1233, -0.018458785874435252
1832, 1634, 0.018402247640602973
1613, 0622, 0.0183865194507967
1423, 1712, -0.018386054879688907
1434, 0334, -0.018384324698855585
1931, 1131, -0.01836041736559145
1733, 0613, -0.018332666884673915
1434, 0912, 0.018322434707525526
2524, 1231, -0.018281858434672966
0931, 0622, -0.01828033437716875
1431, 1222, -0.018201061000364383
0913, 0225, -0.018199783274440978
0423, 0114, -0.018139580602819276
1215, 0214, 0.018136883789988602
0215, 1012, -0.018128111993594914
1031, 0934, 0.01807866531947878
0712, 0234, -0.018037958543724145
0612, 0112, -0.01802461403000701
1653, 0131, -0.018024247784692193
1211, 1732, 0.018007568699908955
1212, 0411, -0.01791639306537592
1212, 1523, 0.017879771060360178
1434, 1512, 0.01787381117298455
1723, 1923, -0.017871581344835245
0932, 0734, -0.017795877869529544
1653, 0222, 0.01779085064197009
2411, 1031, -0.017778719219168064
0712, 0723, -0.017748229091868923
2532, 0824, -0.0176258934455503
1722, 1133, 0.017619082789547054
2413, 1823, -0.01761721580908893
1414, 1021, 0.017606055150451393
0921, 1222, 0.017579405015546397
0111, 1733, -0.01756350309840896
1414, 1913, -0.01755377595258432
2512, 0225, -0.01751381652700287
0215, 0112, -0.01749844670693299
2423, 1631, 0.017451090576005128
1114, 0434, 0.017439577982138233
1622, 1814, -0.01743381554780142
1812, 1231, 0.01739421682069696
0332, 1111, 0.017365837360152066
1424, 1014, -0.017361876826930845
0313, 1414, -0.017353923598684505
0623, 2511, -0.017353913135015074
0822, 1225, -0.01734271466134338
1631, 1225, -0.017302100843526298
1621, 1232, -0.01723216291835081
1122, 1021, -0.01722462542897979
0831, 1732, 0.017204926906779626
0312, 2514, -0.017177443563649954
0331, 1423, -0.01714389591128245
0431, 2513, -0.01713633529924392
2423, 0731, 0.017118873141187062
1034, 1724, -0.017117145523643396
0122, 0821, -0.017114805320115965
0915, 1113, -0.017056985995075158
1512, 0311, -0.016981391825630326
0331, 2431, 0.016943477096841675
1531, 1813, 0.01694097792819986
2532, 1132, -0.016937939309077815
1033, 1224, -0.016930858333271865
0333, 1713, 0.016910716380731446
2432, 0224, 0.016909497023995083
2511, 0821, -0.016894677519473388
1123, 1722, -0.016890289422039316
1652, 1821, 0.016890244159895446
0433, 0112, 0.01685424928575179
0133, 0934, -0.01680009166951334
1122, 1133, 0.01677096359514389
1113, 0424, 0.016732131122354884
2013, 1235, -0.01671129881779497
1113, 1012, 0.016700378680145532
0311, 0114, -0.01669956556340565
2031, 0714, 0.01659375148487188
0912, 1524, -0.016569108162492404
1423, 0725, -0.016551955871817226
2524, 1111, -0.01655013878582207
1522, 0713, -0.016545187486263553
0814, 1631, -0.016504695198036514
0726, 1111, -0.016504109983954615
0314, 2424, -0.016493748090087742
0233, 0832, 0.016487886770102815
0811, 1614, -0.016483129318874107
0332, 1652, 0.016431826169483084
1533, 0935, 0.016327778205117095
2514, 0715, -0.01629565908291302
1921, 1623, -0.016259656362148846
0623, 1733, 0.016241476976393072
0712, 2033, -0.016227227078586693
1924, 0822, 0.016139929402122215
1232, 0812, -0.01612436848945136
1731, 2213, 0.016090730099426364
1115, 1711, 0.01600043277256927
1022, 2234, 0.015996180639222656
0132, 1834, -0.015986176912615554
0614, 0925, -0.015897746378784113
0322, 0334, -0.015893882443592005
2533, 1612, -0.015890406344941425
2535, 2513, -0.015844040441135476
1423, 0832, 0.01582564964675571
1723, 1231, 0.015814929151440994
1821, 0112, 0.01580323265558224
1424, 0934, -0.01577881652324466
1512, 1423, 0.015730052026119913
0712, 1422, 0.015729343677608153
0815, 1932, -0.01572058296907483
2022, 2234, -0.01570044543195947
0834, 0215, -0.015691999895707624
1031, 1822, -0.01567760782296572
1812, 1611, 0.015652365775670078
1722, 2213, -0.015641315484658355
2513, 2234, 0.015627345127923613
0813, 1422, 0.01561872757759248
2413, 2522, 0.015610049066416009
1421, 1634, -0.015583908910229
1215, 1654, -0.015546346568082134
1622, 0934, 0.01554573127611671
0824, 1821, -0.01553534358291655
0934, 2213, -0.015504183885529375
2532, 0912, 0.015488169344514472
1131, 1115, -0.015474071548701082
1115, 2513, 0.015464059773078182
1822, 0512, -0.015463762039812172
2023, 0634, -0.01546061139920034
2211, 2521, -0.015443620328309903
1233, 2033, -0.015424084092201341
2431, 0613, 0.01540905699774415
1212, 0614, 0.015371091284454923
1431, 1424, 0.01534175957374296
2211, 1433, -0.015318117139890326
0723, 1732, -0.01530661298895382
1135, 1111, -0.01527206454870999
1934, 0121, -0.015266711408757355
0113, 0434, 0.015253431032486086
1014, 2522, 0.015179282580451026
0834, 1422, -0.015168452731383987
0212, 2511, 0.015150208285012092
1831, 2412, 0.015120292245404829
0433, 2511, -0.014979420672759348
0723, 1111, -0.014976136612083078
2512, 1613, -0.014969711126961278
2511, 1712, 0.014933580534966217
0422, 0715, -0.014920837578244727
0313, 0812, -0.014917708282822247
2422, 1113, 0.01490728057326282
1912, 0222, -0.014904719957749255
1211, 1111, 0.014899138021830086
0624, 0322, -0.01486243075835744
0433, 0631, 0.014853373740340198
1633, 1522, 0.01484675403620768
1213, 1225, 0.014840944174625066
0932, 1214, 0.014834906587435788
1132, 0432, 0.01475615231395756
